adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget,genres,imdb_id,production_companies,production_countries,revenue,runtime,status,tagline,spoken_languages,domestic_opening,domestic_gross,asia_pacific_opening,asia_pacific_gross,europe_middle_east_and_africa_opening,europe_middle_east_and_africa_gross,latin_america_opening,latin_america_gross,china_opening,china_gross,domestic,international,worldwide,by_release_opening,by_release_gross,by_region_opening,by_region_gross
False,/tC78Pck2YCsUAtEdZwuHYUFYtOj.jpg,"[28, 53, 80]",926393,en,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.",105.687,/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg,2023-08-30,The Equalizer 3,False,7.3,2954,70000000,"Action, Thriller, Crime",tt17024450,"Columbia Pictures, Eagle Pictures, Escape Artists, ZHIV Productions","Italy, United States of America",190000000,109,Released,Justice knows no borders,"English, Italiano, Português",34604229.0,92373751.0,3980484.0,11807222.0,15834159.0,46525966.0,2215269.0,4862768.0,,,92373751.0,98693809.0,191067560.0,,,,
False,/rSRA1p4e3laAAJflzdgtqNlx27Y.jpg,[28],1049574,en,Darkness of Man,"Russell Hatch, an Interpol operative who takes on the role of father figure to Jayden, the son of an informant killed in a routine raid gone wrong. Years later, Hatch finds himself protecting Jayden and his grandfather from a group of merciless gangs in an all-out turf war, stopping at nothing to protect Jayden and fight anyone getting in his way.",90.709,/tsj5oYBRoF5PuTYrfe1Hw6fsxfG.jpg,2024-05-07,Darkness of Man,False,6.6,145,5000000,Action,tt23173980,"VMI Worldwide, Sandaled Kid Productions",United States of America,0,108,Released,Laws can be broken. Promises can't.,English,,,,,11951.0,17324.0,,,,,0.0,17324.0,17324.0,,,,
False,/v2LilmCylr3bL9TCZSj6syjowZh.jpg,"[35, 18]",937278,en,A Man Called Otto,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",107.103,/130H1gap9lFfiTF9iDrqNIkFvC9.jpg,2022-12-28,A Man Called Otto,False,7.8,2705,50000000,"Comedy, Drama",tt7405458,"Playtone, SF Studios, Artistic Films, Columbia Pictures, 2DUX², TSG Entertainment","Sweden, United States of America",108961677,126,Released,Fall in love with the grumpiest man in America.,"English, Português, Español",56257.0,64267657.0,953022.0,6818319.0,3822574.0,18820878.0,352117.0,4909012.0,,,64267657.0,49092428.0,113360085.0,,,,
False,/xuPPWhYfeuEaE3DSIOTYxRuViv2.jpg,[],915824,ko,밀애 : 친구엄마 2,"Due to a strained relationship with his girlfriend, the male protagonist found it difficult to achieve sexual satisfaction and had to spend all day with his friend. It wasn't until he met his friend's mother that he realized that there were still such beautiful and mature women in the world. Although the male protagonist harbored evil thoughts, due to his identity and relationship, he could only bury his emotions deep in his heart. However, his friend's mother seemed to be very fond of the male protagonist and began to constantly dress herself up, And trying various temptations to lure the male lead into the bait",92.073,/8RN3nZ3EgV5eBDLrvCtIBKWWvNV.jpg,2019-06-21,Secret Love: My Friend’s Mom 2,False,0.0,0,0,,,(주)영화사 가을,South Korea,0,0,Released,,한국어/조선말,,,,,,,,,,,,,,,,,
False,/hMl124Go2Ed9Qu8VsPLiA3nBSMk.jpg,"[28, 18, 36]",1579,en,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",161.525,/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg,2006-12-07,Apocalypto,False,7.581,5515,40000000,"Action, Drama, History",tt0472043,"Icon Entertainment International, Icon Productions, Touchstone Pictures","United Kingdom, United States of America",120654337,139,Released,No one can outrun their destiny.,,15005604.0,50866635.0,1226083.0,9098461.0,10877337.0,42978819.0,139168.0,13008588.0,,,50866635.0,69787702.0,120654337.0,,,,
False,/uMSxXLfH7v30gRNBqsQaSP3yqX5.jpg,"[16, 35, 10751, 12]",438148,en,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",108.021,/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,2022-06-29,Minions: The Rise of Gru,False,7.3,3594,85000000,"Animation, Comedy, Family, Adventure",tt5113044,"Universal Pictures, Illumination",United States of America,940203765,87,Released,A villain will rise.,English,107010140.0,370270765.0,23079952.0,130078121.0,40466017.0,276113742.0,24061993.0,124492475.0,11521364.0,34729911.0,370270765.0,569933000.0,940203765.0,,,,
False,/gUNRlH66yNDH3NQblYMIwgZXJ2u.jpg,"[14, 28, 12]",453395,en,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",110.02,/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,2022-05-04,Doctor Strange in the Multiverse of Madness,False,7.285,9119,200000000,"Fantasy, Action, Adventure",tt9419884,"Marvel Studios, Kevin Feige Productions",United States of America,955775804,126,Released,Enter a new dimension of Strange.,"广州话 / 廣州話, English, Español",187420998.0,411331607.0,87261306.0,203731966.0,79479867.0,194558757.0,47320836.0,100822899.0,,,411331607.0,544444197.0,955775804.0,,,,
False,/h3KN24PrOheHVYs9ypuOIdFBEpX.jpg,"[16, 10751, 12]",166428,en,How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",160.513,/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,2019-01-03,How to Train Your Dragon: The Hidden World,False,7.8,6351,129000000,"Animation, Family, Adventure",tt2386490,"DreamWorks Animation, Mad Hatter Entertainment",United States of America,524580592,104,Released,The friendship of a lifetime,English,,,,,,,,,,,160945505.0,379042054.0,539987993.0,0.0,160945505.0,529024197.0,16858.0
False,/m4TUa2ciEWSlk37rOsjiSIvZDXE.jpg,"[16, 10751, 14]",129,ja,千と千尋の神隠し,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",113.691,/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,2001-07-20,Spirited Away,False,8.5,16497,19000000,"Animation, Family, Fantasy",tt0245429,Studio Ghibli,Japan,274925095,125,Released,,日本語,,,,,,,,,,,15205725.0,342641410.0,358121057.0,0.0,15205725.0,352379533.0,63785.0
False,/aQsyj7bBgOaqTrGuechuhPQBjpE.jpg,[27],1255616,es,La Hierba del Diablo,,75.283,/3VWB8odtO2KcXCXrFDFVNWGKmq8.jpg,2024-03-14,La Hierba del Diablo,False,3.0,1,900000,Horror,tt30088312,TAKE ONE PRODUCTIONS,Colombia,0,90,Released,,Español,,,,,,,21963.0,21963.0,,,0.0,21963.0,21963.0,,,,
False,/z62CBlBBBOoNUuuxZ1jMAcq5ARE.jpg,"[16, 10749, 14, 10751]",10198,en,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",97.403,/v6nAUs62OJ4DXmnnmPFeVmMz8H9.jpg,2009-12-08,The Princess and the Frog,False,7.2,5574,105000000,"Animation, Romance, Fantasy, Family",tt0780521,"Walt Disney Pictures, Walt Disney Animation Studios",United States of America,270997378,98,Released,Every love story begins with a kiss...,"Français, English",,,,,,,,,,,104400899.0,162644866.0,267056816.0,0.0,104400899.0,257562350.0,39123.0
False,/vFm4pF0BgaWPj0i2zEiZO6TqEQ0.jpg,"[53, 28]",260346,en,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",159.431,/vzvMXMypMq7ieDofKThsxjHj9hn.jpg,2014-12-16,Taken 3,False,6.3,5714,48000000,"Thriller, Action",tt2446042,"EuropaCorp, 20th Century Fox, M6 Films, TSG Entertainment, M6, Canal+, Ciné+, Meñakoz Films","France, Spain, United States of America",325800000,109,Released,It ends here,English,39201657.0,89256424.0,19758482.0,51539172.0,34748847.0,91842607.0,7102342.0,22577005.0,0.0,32200000.0,89256424.0,237222717.0,326479141.0,,,,
False,/91qfG6VaxRsCh1SbIi1w2vxknsL.jpg,"[16, 35, 10751]",863,en,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",95.33,/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg,1999-10-30,Toy Story 2,False,7.6,13789,90000000,"Animation, Comedy, Family",tt0120363,Pixar,United States of America,497375381,92,Released,The toys are back!,English,,,,,,,,,,,245852179.0,251523202.0,497375381.0,0.0,245852179.0,311608270.0,58084.0
False,/rrwt0u1rW685u9bJ9ougg5HJEHC.jpg,"[28, 35, 80]",280180,en,Beverly Hills Cop: Axel F,"Forty years after his unforgettable first case in Beverly Hills, Detroit cop Axel Foley returns to do what he does best: solve crimes and cause chaos.",113.637,/zszRKfzjM5jltiq8rk6rasKVpUv.jpg,2024-06-20,Beverly Hills Cop: Axel F,False,6.762,1065,150000000,"Action, Comedy, Crime",tt3083016,"Don Simpson/Jerry Bruckheimer Films, Eddie Murphy Productions",United States of America,0,118,Released,,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/oSJV6nAfHzyE9v6oEAXmDjbko00.jpg,"[14, 12]",943344,zh,地底怪物,"Near a remote town, the repeated dumping of toxic waste causes an underground cave dweller to mutate into a hideous monster. A construction team that is digging a tunnel accidentally disturb the creature's habitat causing it to attack.",113.615,/lWVwWRLqpS1OaNg7KT0ZecSW0PK.jpg,2023-04-27,Underground Monster,False,5.333,15,0,"Fantasy, Adventure",tt19638448,,China,0,90,Released,,普通话,,,3001.0,4836.0,,,,,,,0.0,4836.0,4836.0,,,,
False,/5uIttXZuJ1g3eXJ6yc3Obrd3G3a.jpg,"[878, 10749, 35]",792307,en,Poor Things,"Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.",113.575,/kCGlIMHnOm8JPXq3rXM6c5wMxcT.jpg,2023-12-07,Poor Things,False,7.7,4143,35000000,"Science Fiction, Romance, Comedy",tt14230458,"Searchlight Pictures, Film4 Productions, TSG Entertainment, Element Pictures, Limp, Fruit Tree","Ireland, United Kingdom, United States of America",117607117,142,Released,She's like nothing you've ever seen.,"English, Français, Português",661230.0,34553225.0,2242704.0,11790258.0,9171941.0,57177869.0,2069541.0,11703442.0,,,34553225.0,83072230.0,117625455.0,,,,
False,/vgatT6hiEf4EquZ1k0uU1Ft5XdI.jpg,"[53, 28, 878]",766507,en,Prey,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",113.459,/h58U7d1OZyuWaCWMYvw4mfnv6H3.jpg,2022-08-02,Prey,False,7.714,6641,65000000,"Thriller, Action, Science Fiction",tt11866324,"20th Century Studios, Davis Entertainment, Lawrence Gordon Productions",United States of America,0,100,Released,They hunt to live. It lives to hunt.,"English, Français",,,,,,,,,,,0.0,0.0,0.0,,,,
False,/ujkVmpItWDLSkDCc7flsPywJhle.jpg,[27],1128941,en,The Demon Disorder,"The pasts of three brothers and their deceased father collide when a deep, dark family secret is unearthed, leading to a case of revenge from beyond the grave.",113.447,/Oqlmo1bhDQWWBPrMxMauuHL7y7.jpg,2024-08-16,The Demon Disorder,False,5.7,25,0,Horror,tt27424585,Shudder,Australia,0,86,Released,There is no cure.,English,,,1438.0,1438.0,121391.0,121391.0,,,,,0.0,122829.0,122829.0,,,,
False,/5h8VtV4oh2qkO8Iqz7gypIYJPAr.jpg,"[18, 10402]",244786,en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",113.134,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,2014-10-10,Whiplash,False,8.38,15068,3300000,"Drama, Music",tt2582802,"Bold Films, Blumhouse Productions, Right of Way Films",United States of America,50307484,107,Released,The road to greatness can take you to the edge.,English,,,,,,,,,,,14003391.0,36348474.0,50360880.0,0.0,14003391.0,42316836.0,114959.0
False,/kyVcNF6GRthdiT4oZn5XgJtl0F7.jpg,"[28, 80]",1233327,te,మట్కా,"Set between the years 1958 and 1982, Matka tells the story of Vasu, who rises from poverty to create a powerful gambling empire in India, ultimately leading the nation into a battle with the government. Based on real events, the tale explores themes of love, moral choices, and the consequences of ambition.",113.127,/jrHIKDq9xvKJhYBDvYwmAfs8qvr.jpg,2024-11-14,Matka,False,0.0,0,0,"Action, Crime",tt28258888,"Vyra Entertainments, SRT Entertainments",India,0,159,Released,,తెలుగు,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/tpiqEVTLRz2Mq7eLq5DT8jSrp71.jpg,"[878, 28]",934632,en,Rebel Moon - Part Two: The Scargiver,"The rebels gear up for battle against the ruthless forces of the Motherworld as unbreakable bonds are forged, heroes emerge — and legends are made.",112.65,/95gnJZIk2rEkMO0Ch46x5CVjnms.jpg,2024-04-19,Rebel Moon - Part Two: The Scargiver,False,6.136,1137,83000000,"Science Fiction, Action",tt23137904,"The Stone Quarry, Grand Electric",United States of America,0,123,Released,,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/ifUfE79O1raUwbaQRIB7XnFz5ZC.jpg,"[27, 9648, 53]",646385,en,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",112.629,/1m3W6cpgwuIyjtg5nSnPx7yFkXW.jpg,2022-01-12,Scream,False,6.672,3285,24000000,"Horror, Mystery, Thriller",tt11245972,"Paramount Pictures, Project X Entertainment, Radio Silence Productions, Spyglass Media Group",United States of America,137743924,114,Released,It's always someone you know.,English,30018805.0,81641405.0,1355438.0,10332047.0,8645725.0,34689812.0,1032077.0,9487001.0,,,81641405.0,56102519.0,137743924.0,,,,
False,/sbuvH7mL7qDZozBCRUrPaP1WbqS.jpg,"[27, 53]",112454,en,Clown,"A loving father finds a clown suit for his son's birthday party, only to realize the suit is part of an evil curse that turns its wearer into a killer.",112.484,/gp5QyaU49utfWVVL698BzlN2vMh.jpg,2014-11-13,Clown,False,5.778,1357,0,"Horror, Thriller",tt1780798,"PS 260, Cross Creek Pictures, Zed Filmworks, Vertebra Films, Dimension Films, Dragonfly Entertainment","Canada, United States of America",4381603,99,Released,The kids aren't alright.,English,26920.0,55007.0,63979.0,65981.0,932552.0,1859942.0,748459.0,2400673.0,,,55007.0,4326596.0,4381603.0,,,,
False,/1GU0jS5ZG5MhfdDrpj8s9XxbgJJ.jpg,"[28, 12, 878]",505642,en,Black Panther: Wakanda Forever,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",112.165,/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,2022-11-09,Black Panther: Wakanda Forever,False,7.097,6474,250000000,"Action, Adventure, Science Fiction",tt9114286,Marvel Studios,United States of America,859102154,162,Released,Forever.,"English, Français, , Español, ",181339761.0,453829060.0,47987282.0,117994716.0,55161852.0,160865865.0,24131972.0,69801480.0,5966548.0,15587441.0,453829060.0,405379776.0,859208836.0,,,,
False,/yF1eOkaYvwiORauRCPWznV9xVvi.jpg,"[12, 28, 878]",298618,en,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",111.988,/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,2023-06-13,The Flash,False,6.7,4233,220000000,"Adventure, Action, Science Fiction",tt0439572,"Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films",United States of America,271333313,144,Released,Worlds collide.,"English, Español, Pусский",55043679.0,108133313.0,13441285.0,33398384.0,15377442.0,33046137.0,13213132.0,19769492.0,13700000.0,25900000.0,108133313.0,163300000.0,271433313.0,,,,
